-9968.12,7.69999,-1.06161e-08,-9966.46,7.69999,-9.75263e-09,-9964.79,7.69999,-1.02308e-08,-9963.12,7.69999,-1.03659e-08,-9961.46,7.69999,4.19674e-10,-9959.79,7.69999,-1.018e-07,-9958.12,7.69999,-1.06182e-07,-9956.46,7.69999,-1.04698e-06,-9954.79,7.69999,-2.10043e-06,-9953.12,7.69998,-1.27203e-05,-9951.46,7.69996,-4.72635e-06,-9949.79,7.69995,-6.62197e-06,-9948.12,7.69993,-6.44853e-06,
-9966.46,7.69999,-9.75263e-09,-9964.79,7.69999,-1.02308e-08,-9963.12,7.69999,-1.03659e-08,-9961.46,7.69999,-1.02609e-08,-9959.79,7.69999,-1.10737e-10,-9958.12,7.69999,-9.97687e-08,-9956.46,7.69999,-1.03251e-07,-9954.79,7.69999,-1.03226e-06,-9953.12,7.69999,-2.10189e-06,-9951.46,7.69998,-1.25326e-05,-9949.79,7.69996,-5.08004e-06,-9948.12,7.69995,-6.57616e-06,-9946.46,7.69993,-6.20581e-06,
-9964.79,7.69999,-1.02308e-08,-9963.12,7.69999,-1.03659e-08,-9961.46,7.69999,-1.02609e-08,-9959.79,7.69999,-1.02092e-08,-9958.12,7.69999,4.77395e-10,-9956.46,7.69999,-9.85059e-08,-9954.79,7.69999,-9.67064e-08,-9953.12,7.69999,-1.00905e-06,-9951.46,7.69999,-2.02253e-06,-9949.79,7.69998,-1.22053e-05,-9948.12,7.69996,-4.4017e-06,-9946.46,7.69995,-5.84166e-06,-9944.79,7.69994,-5.7762e-06,
-9963.12,7.69999,-1.03659e-08,-9961.46,7.69999,-1.02609e-08,-9959.79,7.69999,-1.02092e-08,-9958.12,7.69999,-1.06322e-08,-9956.46,7.69999,2.69371e-10,-9954.79,7.69999,-1.02871e-07,-9953.12,7.69999,-9.88756e-08,-9951.46,7.69999,-1.06283e-06,-9949.79,7.69999,-2.11223e-06,-9948.12,7.69998,-1.29166e-05,-9946.46,7.69996,-4.32556e-06,-9944.79,7.69995,-6.15589e-06,-9943.12,7.69994,-6.23436e-06,
-9961.46,7.69999,-1.02609e-08,-9959.79,7.69999,-1.02092e-08,-9958.12,7.69999,-1.06322e-08,-9956.46,7.69999,-1.01917e-08,-9954.79,7.69999,-1.32584e-10,-9953.12,7.69999,-9.86821e-08,-9951.46,7.69999,-9.48491e-08,-9949.79,7.69999,-1.00194e-06,-9948.12,7.69999,-2.0192e-06,-9946.46,7.69998,-1.2009e-05,-9944.79,7.69996,-4.1603e-06,-9943.12,7.69995,-5.82269e-06,-9941.46,7.69994,-5.81648e-06,
-9959.79,7.69999,-1.02092e-08,-9958.12,7.69999,-1.06322e-08,-9956.46,7.69999,-1.01917e-08,-9954.79,7.69999,-1.09271e-08,-9953.12,7.69999,5.89757e-10,-9951.46,7.69999,-1.05843e-07,-9949.79,7.69999,-9.59203e-08,-9948.12,7.69999,-1.0557e-06,-9946.46,7.69999,-2.07219e-06,-9944.79,7.69998,-1.27033e-05,-9943.12,7.69996,-3.99902e-06,-9941.46,7.69995,-5.99298e-06,-9939.79,7.69994,-6.19167e-06,
-9958.12,7.69999,-1.06322e-08,-9956.46,7.69999,-1.01917e-08,-9954.79,7.69999,-1.09271e-08,-9953.12,7.69999,-1.01516e-08,-9951.46,7.69999,4.90318e-10,-9949.79,7.69999,-9.79137e-08,-9948.12,7.69999,-1.05687e-07,-9946.46,7.69999,-1.05092e-06,-9944.79,7.69999,-2.14924e-06,-9943.12,7.69998,-1.27547e-05,-9941.46,7.69996,-5.24131e-06,-9939.79,7.69995,-6.87427e-06,-9938.12,7.69993,-6.44988e-06,
-9956.46,7.69999,-1.01917e-08,-9954.79,7.69999,-1.09271e-08,-9953.12,7.69999,-1.01516e-08,-9951.46,7.69999,-1.05552e-08,-9949.79,7.69999,-5.90819e-11,-9948.12,7.69999,-9.97772e-08,-9946.46,7.69999,-1.02681e-07,-9944.79,7.69999,-1.05998e-06,-9943.12,7.69999,-2.13904e-06,-9941.46,7.69998,-1.27882e-05,-9939.79,7.69996,-5.06326e-06,-9938.12,7.69995,-6.96507e-06,-9936.46,7.69993,-6.62193e-06,
-9954.79,7.69999,-1.09271e-08,-9953.12,7.69999,-1.01516e-08,-9951.46,7.69999,-1.05552e-08,-9949.79,7.69999,-1.03932e-08,-9948.12,7.69999,-1.59134e-09,-9946.46,7.69999,-1.02773e-07,-9944.79,7.69999,-1.21993e-07,-9943.12,7.69999,-1.07569e-06,-9941.46,7.69999,-2.38305e-06,-9939.79,7.69998,-1.33411e-05,-9938.12,7.69995,-7.80111e-06,-9936.46,7.69994,-7.76548e-06,-9934.79,7.69992,-6.24992e-06,
-9953.12,7.69999,-1.01516e-08,-9951.46,7.69999,-1.05552e-08,-9949.79,7.69999,-1.03932e-08,-9948.12,7.69999,-1.00029e-08,-9946.46,7.69999,2.75028e-10,-9944.79,7.69999,-9.76462e-08,-9943.12,7.69999,-1.0331e-07,-9941.46,7.69999,-1.02465e-06,-9939.79,7.69999,-2.10747e-06,-9938.12,7.69998,-1.24853e-05,-9936.46,7.69996,-5.35024e-06,-9934.79,7.69995,-6.73804e-06,-9933.12,7.69993,-6.22659e-06,
-9951.46,7.69999,-1.05552e-08,-9949.79,7.69999,-1.03932e-08,-9948.12,7.69999,-1.00029e-08,-9946.46,7.69999,-1.07427e-08,-9944.79,7.69999,-8.75305e-10,-9943.12,7.69999,-1.02312e-07,-9941.46,7.69999,-1.02749e-07,-9939.79,7.69999,-1.04485e-06,-9938.12,7.69999,-2.10635e-06,-9936.46,7.69998,-1.26762e-05,-9934.79,7.69996,-4.99388e-06,-9933.12,7.69995,-6.77811e-06,-9931.46,7.69993,-6.45952e-06,
-9949.79,7.69999,-1.03932e-08,-9948.12,7.69999,-1.00029e-08,-9946.46,7.69999,-1.07427e-08,-9944.79,7.69999,-4.34613e-08,-9943.12,7.69999,-2.2523e-11,-9941.46,7.69999,-4.37798e-07,-9939.79,7.69999,-4.91656e-07,-9938.12,7.69999,-4.54057e-06,-9936.46,7.69998,-4.69609e-06,-9934.79,7.69994,-3.48311e-05,-9933.12,7.69988,-2.51673e-05,-9931.46,7.69984,-1.39463e-05,-9929.79,7.69982,-8.23244e-06,
-9948.12,7.69999,-1.00029e-08,-9946.46,7.69999,-1.07427e-08,-9944.79,7.69999,-4.34613e-08,-9943.12,7.69999,-1.02992e-08,-9941.46,7.69999,-3.3932e-11,-9939.79,7.69999,-1.00122e-07,-9938.12,7.69999,-1.00643e-07,-9936.46,7.69999,-1.0248e-06,-9934.79,7.69999,-2.07576e-06,-9933.12,7.69998,-1.24497e-05,-9931.46,7.69996,-4.75932e-06,-9929.79,7.69995,-5.94852e-06,-9928.12,7.69994,-5.63031e-06,
-9946.46,7.69999,-1.07427e-08,-9944.79,7.69999,-4.34613e-08,-9943.12,7.69999,-1.02992e-08,-9941.46,7.69999,-8.68346e-09,-9939.79,7.69999,3.12715e-10,-9938.12,7.69999,-8.46988e-08,-9936.46,7.69999,-8.49197e-08,-9934.79,7.69999,-8.73311e-07,-9933.12,7.69999,-1.77709e-06,-9931.46,7.69998,-1.06328e-05,-9929.79,7.69996,-4.43661e-06,-9928.12,7.69995,-6.46291e-06,-9926.46,7.69994,-6.01115e-06,
-9944.79,7.69999,-4.34613e-08,-9943.12,7.69999,-1.02992e-08,-9941.46,7.69999,-8.68346e-09,-9939.79,7.69999,-9.99582e-09,-9938.12,7.69999,8.05908e-11,-9936.46,7.69999,-9.80435e-08,-9934.79,7.69999,-1.0289e-07,-9933.12,7.69999,-1.01449e-06,-9931.46,7.69999,-2.07403e-06,-9929.79,7.69998,-1.23427e-05,-9928.12,7.69996,-5.09736e-06,-9926.46,7.69995,-6.56603e-06,-9924.79,7.69994,-6.1552e-06,
-9943.12,7.69999,-1.02992e-08,-9941.46,7.69999,-8.68346e-09,-9939.79,7.69999,-9.99582e-09,-9938.12,7.69999,-1.01238e-08,-9936.46,7.69999,1.36159e-10,-9934.79,7.69999,-9.92811e-08,-9933.12,7.69999,-1.01553e-07,-9931.46,7.69999,-1.02525e-06,-9929.79,7.69999,-2.09546e-06,-9928.12,7.69998,-1.24893e-05,-9926.46,7.69996,-5.0866e-06,-9924.79,7.69995,-6.60154e-06,-9923.12,7.69993,-6.21646e-06,
-9941.46,7.69999,-8.68346e-09,-9939.79,7.69999,-9.99582e-09,-9938.12,7.69999,-1.01238e-08,-9936.46,7.69999,-1.00586e-08,-9934.79,7.69999,4.43384e-11,-9933.12,7.69999,-9.84152e-08,-9931.46,7.69999,-1.02299e-07,-9929.79,7.69999,-1.02169e-06,-9928.12,7.69999,-2.08516e-06,-9926.46,7.69998,-1.24197e-05,-9924.79,7.69996,-5.13163e-06,-9923.12,7.69995,-6.55372e-06,-9921.46,7.69993,-6.13754e-06,
-9939.79,7.69999,-9.99582e-09,-9938.12,7.69999,-1.01238e-08,-9936.46,7.69999,-1.00586e-08,-9934.79,7.69999,-1.02543e-08,-9933.12,7.69999,-1.46671e-10,-9931.46,7.69999,-9.94181e-08,-9929.79,7.69999,-1.03826e-07,-9928.12,7.69999,-1.03175e-06,-9926.46,7.69999,-2.1185e-06,-9924.79,7.69998,-1.258e-05,-9923.12,7.69996,-5.0419e-06,-9921.46,7.69995,-6.23826e-06,-9919.79,7.69994,-5.9186e-06,
-9938.12,7.69999,-1.01238e-08,-9936.46,7.69999,-1.00586e-08,-9934.79,7.69999,-1.02543e-08,-9933.12,7.69999,-1.0562e-08,-9931.46,7.69999,5.57668e-10,-9929.79,7.69999,-1.01661e-07,-9928.12,7.69999,-9.69328e-08,-9926.46,7.69999,-1.04989e-06,-9924.79,7.69999,-2.07803e-06,-9923.12,7.69998,-1.26686e-05,-9921.46,7.69996,-4.44607e-06,-9919.79,7.69995,-6.18383e-06,-9918.12,7.69994,-6.15674e-06,
-9936.46,7.69999,-1.00586e-08,-9934.79,7.69999,-1.02543e-08,-9933.12,7.69999,-1.0562e-08,-9931.46,7.69999,-1.07663e-08,-9929.79,7.69999,4.29971e-10,-9928.12,7.69999,-1.02992e-07,-9926.46,7.69999,-9.83951e-08,-9924.79,7.69999,-1.06531e-06,-9923.12,7.69999,-2.09699e-06,-9921.46,7.69998,-1.28567e-05,-9919.79,7.69996,-4.17684e-06,-9918.12,7.69995,-6.21475e-06,-9916.46,7.69994,-6.33917e-06,
-9934.79,7.69999,-1.02543e-08,-9933.12,7.69999,-1.0562e-08,-9931.46,7.69999,-1.07663e-08,-9929.79,7.69999,-1.02244e-08,-9928.12,7.69999,4.65519e-10,-9926.46,7.69999,-1.00046e-07,-9924.79,7.69999,-1.00272e-07,-9923.12,7.69999,-1.03954e-06,-9921.46,7.69999,-2.10014e-06,-9919.79,7.69998,-1.26363e-05,-9918.12,7.69996,-4.92291e-06,-9916.46,7.69995,-6.11562e-06,-9914.79,7.69994,-5.86462e-06,
-9933.12,7.69999,-1.0562e-08,-9931.46,7.69999,-1.07663e-08,-9929.79,7.69999,-1.02244e-08,-9928.12,7.69999,-2.19494e-08,-9926.46,7.69999,1.04512e-10,-9924.79,7.69999,-2.14899e-07,-9923.12,7.69999,-2.22705e-07,-9921.46,7.69999,-2.25645e-06,-9919.79,7.69999,-4.53085e-06,-9918.12,7.69996,-2.68742e-05,-9916.46,7.69991,-1.20582e-05,-9914.79,7.69989,-1.05257e-05,-9913.12,7.69987,-9.53764e-06,
-9931.46,7.69999,-1.07663e-08,-9929.79,7.69999,-1.02244e-08,-9928.12,7.69999,-2.19494e-08,-9926.46,7.69999,-1.06092e-08,-9924.79,7.69999,-4.20868e-10,-9923.12,7.69999,-1.01173e-07,-9921.46,7.69999,-1.00967e-07,-9919.79,7.69999,-1.03352e-06,-9918.12,7.69999,-2.08371e-06,-9916.46,7.69998,-1.25143e-05,-9914.79,7.69996,-4.81844e-06,-9913.12,7.69995,-6.05528e-06,-9911.46,7.69994,-5.79051e-06,
-9929.79,7.69999,-1.02244e-08,-9928.12,7.69999,-2.19494e-08,-9926.46,7.69999,-1.06092e-08,-9924.79,7.69999,-1.03069e-08,-9923.12,7.69999,6.7754e-12,-9921.46,7.69999,-9.94666e-08,-9919.79,7.69999,-1.00222e-07,-9918.12,7.69999,-1.03092e-06,-9916.46,7.69999,-2.08765e-06,-9914.79,7.69998,-1.2512e-05,-9913.12,7.69996,-4.9452e-06,-9911.46,7.69995,-6.13037e-06,-9909.79,7.69994,-5.84598e-06,
-9928.12,7.69999,-2.19494e-08,-9926.46,7.69999,-1.06092e-08,-9924.79,7.69999,-1.03069e-08,-9923.12,7.69999,-1.06775e-08,-9921.46,7.69999,3.36503e-10,-9919.79,7.69999,-9.69708e-08,-9918.12,7.69999,-7.76892e-08,-9916.46,7.69999,-9.83429e-07,-9914.79,7.69999,-1.87391e-06,-9913.12,7.69998,-1.17427e-05,-9911.46,7.69996,-3.0857e-06,-9909.79,7.69995,-6.02306e-06,-9908.12,7.69994,-6.45752e-06,
-9926.46,7.69999,-1.06092e-08,-9924.79,7.69999,-1.03069e-08,-9923.12,7.69999,-1.06775e-08,-9921.46,7.69999,-1.04462e-08,-9919.79,7.69999,-2.39138e-10,-9918.12,7.69999,-1.00352e-07,-9916.46,7.69999,-1.01026e-07,-9914.79,7.69999,-1.03292e-06,-9913.12,7.69999,-2.08826e-06,-9911.46,7.69998,-1.2528e-05,-9909.79,7.69996,-4.97207e-06,-9908.12,7.69995,-6.12071e-06,-9906.46,7.69994,-5.82767e-06,
-9924.79,7.69999,-1.03069e-08,-9923.12,7.69999,-1.06775e-08,-9921.46,7.69999,-1.04462e-08,-9919.79,7.69999,-1.0351e-08,-9918.12,7.69999,4.23464e-10,-9916.46,7.69999,-9.97529e-08,-9914.79,7.69999,-9.58043e-08,-9913.12,7.69999,-1.02532e-06,-9911.46,7.69999,-2.05541e-06,-9909.79,7.69998,-1.24203e-05,-9908.12,7.69996,-4.63768e-06,-9906.46,7.69995,-6.03564e-06,-9904.79,7.69994,-5.88068e-06,
-9923.12,7.69999,-1.06775e-08,-9921.46,7.69999,-1.04462e-08,-9919.79,7.69999,-1.0351e-08,-9918.12,7.69999,-6.76141e-09,-9916.46,7.69999,-7.15321e-10,-9914.79,7.69999,-6.48893e-08,-9913.12,7.69999,-6.90449e-08,-9911.46,7.69999,-6.65704e-07,-9909.79,7.69999,-1.36406e-06,-9908.12,7.69998,-8.07605e-06,-9906.46,7.69997,-3.87769e-06,-9904.79,7.69996,-6.19147e-06,-9903.12,7.69995,-5.4766e-06,
-9921.46,7.69999,-1.04462e-08,-9919.79,7.69999,-1.0351e-08,-9918.12,7.69999,-6.76141e-09,-9916.46,7.69999,-1.02166e-08,-9914.79,7.69999,1.60031e-10,-9913.12,7.69999,-9.83424e-08,-9911.46,7.69999,-9.74745e-08,-9909.79,7.69999,-1.01558e-06,-9908.12,7.69999,-2.04718e-06,-9906.46,7.69998,-1.23156e-05,-9904.79,7.69996,-4.73097e-06,-9903.12,7.69995,-6.01554e-06,-9901.46,7.69994,-5.81549e-06,
-9919.79,7.69999,-1.0351e-08,-9918.12,7.69999,-6.76141e-09,-9916.46,7.69999,-1.02166e-08,-9914.79,7.69999,-1.73747e-08,-9913.12,7.69999,3.61825e-09,-9911.46,7.69999,-1.52994e-07,-9909.79,7.69999,-9.89458e-08,-9908.12,7.69999,-1.58123e-06,-9906.46,7.69999,-2.78537e-06,-9904.79,7.69997,-1.88795e-05,-9903.12,7.69995,-7.17742e-07,-9901.46,7.69994,-7.30752e-06,-9899.79,7.69992,-1.00341e-05,
-9918.12,7.69999,-6.76141e-09,-9916.46,7.69999,-1.02166e-08,-9914.79,7.69999,-1.73747e-08,-9913.12,7.69999,-1.01457e-08,-9911.46,7.69999,-1.34411e-10,-9909.79,7.69999,-9.88196e-08,-9908.12,7.69999,-1.00001e-07,-9906.46,7.69999,-1.01413e-06,-9904.79,7.69999,-2.05202e-06,-9903.12,7.69998,-1.23227e-05,-9901.46,7.69996,-4.86488e-06,-9899.79,7.69995,-5.94579e-06,-9898.12,7.69994,-5.64197e-06,
-9916.46,7.69999,-1.02166e-08,-9914.79,7.69999,-1.73747e-08,-9913.12,7.69999,-1.01457e-08,-9911.46,7.69999,-1.02651e-08,-9909.79,7.69999,1.96339e-10,-9908.12,7.69999,-9.93859e-08,-9906.46,7.69999,-9.75116e-08,-9904.79,7.69999,-1.01225e-06,-9903.12,7.69999,-2.04293e-06,-9901.46,7.69998,-1.2293e-05,-9899.79,7.69996,-4.81286e-06,-9898.12,7.69995,-5.98577e-06,-9896.46,7.69994,-5.73171e-06,
-9914.79,7.69999,-1.73747e-08,-9913.12,7.69999,-1.01457e-08,-9911.46,7.69999,-1.02651e-08,-9909.79,7.69999,-3.20739e-08,-9908.12,7.69999,5.54729e-09,-9906.46,7.69999,-3.18251e-07,-9904.79,7.69999,-2.84447e-07,-9903.12,7.69999,-3.39028e-06,-9901.46,7.69999,-3.12278e-06,-9899.79,7.69995,-2.69116e-05,-9898.12,7.69992,-9.193e-06,-9896.46,7.6999,-1.13238e-05,-9894.79,7.69988,-1.16854e-05,
-9913.12,7.69999,-1.01457e-08,-9911.46,7.69999,-1.02651e-08,-9909.79,7.69999,-3.20739e-08,-9908.12,7.69999,-1.05164e-08,-9906.46,7.69999,3.40002e-10,-9904.79,7.69999,-9.67431e-08,-9903.12,7.69999,-8.99652e-08,-9901.46,7.69999,-1.01516e-06,-9899.79,7.69999,-2.05542e-06,-9898.12,7.69998,-1.25009e-05,-9896.46,7.69996,-4.17994e-06,-9894.79,7.69995,-6.62071e-06,-9893.12,7.69994,-6.53824e-06,
-9911.46,7.69999,-1.02651e-08,-9909.79,7.69999,-3.20739e-08,-9908.12,7.69999,-1.05164e-08,-9906.46,7.69999,-1.00178e-08,-9904.79,7.69999,1.1184e-10,-9903.12,7.69999,-9.85739e-08,-9901.46,7.69999,-1.01683e-07,-9899.79,7.69999,-1.02135e-06,-9898.12,7.69999,-2.11072e-06,-9896.46,7.69998,-1.24521e-05,-9894.79,7.69996,-5.64632e-06,-9893.12,7.69995,-7.04369e-06,-9891.46,7.69993,-6.36584e-06,
-9909.79,7.69999,-3.20739e-08,-9908.12,7.69999,-1.05164e-08,-9906.46,7.69999,-1.00178e-08,-9904.79,7.69999,-9.40146e-09,-9903.12,7.69999,-3.26569e-10,-9901.46,7.69999,-9.28879e-08,-9899.79,7.69999,-1.07267e-07,-9898.12,7.69999,-9.83944e-07,-9896.46,7.69999,-2.10617e-06,-9894.79,7.69998,-1.21426e-05,-9893.12,7.69996,-6.42527e-06,-9891.46,7.69994,-7.40074e-06,-9889.79,7.69993,-6.26803e-06,
-9908.12,7.69999,-1.05164e-08,-9906.46,7.69999,-1.00178e-08,-9904.79,7.69999,-9.40146e-09,-9903.12,7.69999,-1.03662e-08,-9901.46,7.69999,8.29941e-10,-9899.79,7.69999,-1.00201e-07,-9898.12,7.69999,-9.40234e-08,-9896.46,7.69999,-1.02235e-06,-9894.79,7.69999,-2.08067e-06,-9893.12,7.69998,-1.24547e-05,-9891.46,7.69996,-5.10245e-06,-9889.79,7.69995,-6.92161e-06,-9888.12,7.69993,-6.50511e-06,
-9906.46,7.69999,-1.00178e-08,-9904.79,7.69999,-9.40146e-09,-9903.12,7.69999,-1.03662e-08,-9901.46,7.69999,-9.87839e-09,-9899.79,7.69999,2.33911e-10,-9898.12,7.69999,-9.58141e-08,-9896.46,7.69999,-9.90298e-08,-9894.79,7.69999,-1.00154e-06,-9893.12,7.69999,-2.02906e-06,-9891.46,7.69998,-1.21629e-05,-9889.79,7.69996,-5.03148e-06,-9888.12,7.69995,-6.66502e-06,-9886.46,7.69993,-6.23424e-06,
-9904.79,7.69999,-9.40146e-09,-9903.12,7.69999,-1.03662e-08,-9901.46,7.69999,-9.87839e-09,-9899.79,7.69999,-9.75503e-09,-9898.12,7.69999,6.39976e-11,-9896.46,7.69999,-9.52435e-08,-9894.79,7.69999,-1.01324e-07,-9893.12,7.69999,-1.00421e-06,-9891.46,7.69999,-2.05502e-06,-9889.79,7.69998,-1.22067e-05,-9888.12,7.69996,-5.04468e-06,-9886.46,7.69995,-6.70494e-06,-9884.79,7.69993,-6.27271e-06,
-9903.12,7.69999,-1.03662e-08,-9901.46,7.69999,-9.87839e-09,-9899.79,7.69999,-9.75503e-09,-9898.12,7.69999,-9.86332e-09,-9896.46,7.69999,-2.69886e-10,-9894.79,7.69999,-9.68374e-08,-9893.12,7.69999,-1.06286e-07,-9891.46,7.69999,-1.00836e-06,-9889.79,7.69999,-2.08547e-06,-9888.12,7.69998,-1.23126e-05,-9886.46,7.69996,-5.49735e-06,-9884.79,7.69995,-6.8391e-06,-9883.12,7.69993,-6.21714e-06,
