6000.3843,2208.2236,0.277400162220516,-0.00107671545015153,1.71410464146503e-05,6.17917678250638e-05
6000.66109983743,2208.22330131902,0.554200162221065,-0.00106762609556531,3.28000982101064e-05,5.6571718892361e-05
6000.93849974944,2208.22300580017,0.831600234319052,-0.00105455562369775,4.71887198706471e-05,5.18695671110751e-05
6001.21579959131,2208.22271326643,1.10890023431879,-0.00103783231747596,6.02906020718165e-05,4.72480425893549e-05
6001.49319943721,2208.22242547558,1.38630023431874,-0.00101781193458947,7.21932658202555e-05,4.29079442960502e-05
6001.77099945007,2208.22214313461,1.66410039630557,-0.000994787314948316,8.29859438284281e-05,3.88505101303811e-05
6002.048299306,2208.22186678258,1.94140039630622,-0.000969050936448059,9.26609162933878e-05,3.48899115195075e-05
6002.32569916893,2208.2215980648,2.21880039630617,-0.000940950399895113,0.000101333102512317,3.12623872261347e-05
6002.60299911088,2208.22133704521,2.49610046842995,-0.00091069964279116,0.000109053816189173,2.78424510258441e-05
6002.88039898828,2208.22108450817,2.77350046842989,-0.000878560166348341,0.000115898968860768,2.46761091194549e-05
6003.15769887336,2208.22084079562,3.05080046842964,-0.000844740047679625,0.00012192040668111,2.1714525139338e-05
6003.43509883863,2208.22060654924,3.32820054052762,-0.0008094700605761,0.000127188820343299,1.89921135315364e-05
6003.71239873979,2208.22038200222,3.60550054052827,-0.000772921604642688,0.000131755239392374,1.64674325661927e-05
6003.98969864913,2208.22016767109,3.88280054052801,-0.000735297127784751,0.000135681488849217,1.41588512610659e-05
6004.26709872874,2208.21996377322,4.16020070274853,-0.00069674500316796,0.000139025566772307,1.20550683807324e-05
6004.54489865406,2208.21977049606,4.43800070274837,-0.000657395752665135,0.000141846069737365,1.01529984561574e-05
6004.82229858676,2208.21958787154,4.71540070274832,-0.000617344735406588,0.000144175482446853,8.39730606095613e-06
6005.09959859914,2208.21941662012,4.9927007748721,-0.000576825115050622,0.000146069969964796,6.83190417125331e-06
6005.37699854654,2208.21925666649,5.27010077487295,-0.000535901558750469,0.000147578056099243,5.4365037447742e-06
6005.65429850061,2208.21910800741,5.54740077487269,-0.000494641235598818,0.000148739867819766,4.18972850310496e-06
6005.93209846109,2208.2189708434,5.82520077487254,-0.000453156673933037,0.000149600185740085,3.09689681859361e-06
6006.20949858952,2208.21884495649,6.10260093709305,-0.000411434424535714,0.000150188930150382,2.12236508263729e-06
6006.48679856127,2208.21873082452,6.37990093709279,-0.000369673772655475,0.000150543125222373,1.27729920302452e-06
6006.76419853805,2208.21862831398,6.65730093709274,-0.000327886015319409,0.000150695067229864,5.47736153541117e-07
6007.04199851936,2208.2185373584,6.93510093709349,-0.000286089177484524,0.000150673563206246,-7.74082569195455e-08
6007.31929857677,2208.21845788283,7.21240100921727,-0.000244278862633531,0.00015050478932943,-6.08632667361664e-07
6007.59669856567,2208.21839014429,7.48980100921722,-0.000202624778313532,0.000150213136066957,-1.05138161563546e-06
6007.87399855763,2208.21833393618,7.76710100921696,-0.000161064418806011,0.000149820909463865,-1.41444863908193e-06
6008.15189855219,2208.21828927301,8.045001009217,-0.000119651060800068,0.000149345989756159,-1.70895900132833e-06
6008.4291987111,2208.21825602198,8.32230117149582,-7.82964277540573e-05,0.000148810045209804,-1.93272350354215e-06
6008.70649870935,2208.21823431037,8.59960117149647,-3.71929645849305e-05,0.000148227331485237,-2.10138382751729e-06
6008.98439870874,2208.21822399676,8.87750117149651,3.73883038207712e-06,0.000147609684654018,-2.22255064817707e-06
6009.26169870878,2208.21822503578,9.15480117149625,4.4583638483802e-05,0.000146975269713367,-2.28782887321421e-06
6009.5390987811,2208.21823739883,9.43220124359424,8.51615775630746e-05,0.000146332504160769,-2.31710664829915e-06
