-198.194341501621,-236.349043959074
-198.105852892685,-236.828264277075
-198.016205563654,-237.307269186751
-197.925400038877,-237.786055886406
-197.833436849474,-238.264621575618
-197.740316533337,-238.742963455259
-197.646039635128,-239.221078727511
-197.550606706269,-239.698964595879
-197.45401830495,-240.176618265211
-197.356274996114,-240.654036941715
-197.257377351461,-241.131217832969
-197.157325949444,-241.608158147947
-197.056121375263,-242.084855097025
-196.953764220862,-242.561305892008
-196.850255084928,-243.037507746135
-196.745594572886,-243.513457874106
-196.639783296894,-243.98915349209
-196.532821875841,-244.464591817746
-196.424710935346,-244.939770070238
-196.315451107747,-245.414685470251
-196.205043032105,-245.889335240007
-196.093487354197,-246.363716603282
-195.98078472651,-246.837826785422
-195.866935808243,-247.31166301336
-195.751941265296,-247.785222515628
-195.635801770273,-248.258502522381
-195.518518002471,-248.731500265406
-195.400090647885,-249.204212978142
-195.280520399194,-249.676637895694
-195.159807955765,-250.148772254852
-195.037954023643,-250.620613294104
-194.914959315552,-251.092158253655
-194.790824550888,-251.563404375441
-194.665550455713,-252.034348903145
-194.539137762756,-252.504989082216
-194.411587211403,-252.975322159881
-194.282899547697,-253.445345385165
-194.153075524331,-253.915056008904
-194.022115900647,-254.384451283764
-193.890021442624,-254.853528464253
-193.756792922885,-255.322284806743
-193.62243112068,-255.790717569479
-193.486936821893,-256.258824012601
-193.350310819028,-256.726601398157
-193.21255391121,-257.194046990119
-193.073666904178,-257.661158054401
-192.933650610282,-258.127931858871
-192.792505848477,-258.594365673374
-192.650233444317,-259.060456769739
-192.506834229953,-259.526202421802
-192.362309044126,-259.99159990542
-192.216658732164,-260.456646498486
-192.069884145974,-260.921339480943
-191.921986144039,-261.385676134805
-191.772965591416,-261.84965374417
-191.622823359723,-262.313269595235
-191.471560327142,-262.776520976313
-191.319177378411,-263.23940517785
-191.165675404815,-263.701919492438
-191.011055304187,-264.164061214833
-190.8553179809,-264.62582764197
-190.698464345859,-265.087216072982
-190.540495316502,-265.548223809208
-190.381411816788,-266.008848154217
-190.221214777196,-266.46908641382
-190.059905134717,-266.928935896085
-189.897483832851,-267.388393911356
-189.733951821599,-267.847457772264
-189.569310057459,-268.306124793748
-189.403559503419,-268.764392293067
-189.236701128954,-269.222257589816
-189.068735910018,-269.679718005944
-188.899664829038,-270.136770865767
-188.72948887491,-270.593413495986
-188.558209042992,-271.049643225699
-188.3858263351,-271.505457386423
-188.212341759498,-271.960853312101
-188.037756330898,-272.415828339127
-187.862071070448,-272.870379806352
-187.68528700573,-273.324505055109
-187.507405170754,-273.77820142922
-187.32842660595,-274.231466275019
-187.148352358162,-274.684296941361
-186.967183480643,-275.136690779643
-186.78492103305,-275.588645143814
-186.601566081434,-276.040157390397
-186.417119698238,-276.491224878498
-186.231582962287,-276.941844969827
-186.044956958785,-277.392015028708
-185.857242779307,-277.8417324221
-185.668441521791,-278.290994519608
-185.478554290536,-278.739798693499
-185.28758219619,-279.188142318722
-185.095526355749,-279.636022772915
-184.902387892546,-280.08343743643
-184.708167936246,-280.530383692339
-184.512867622843,-280.976858926457
-184.316488094645,-281.422860527352
-184.119030500276,-281.868385886364
-183.920495994664,-282.313432397616
-183.720885739036,-282.757997458034
-183.520200900913,-283.20207846736
-183.318442654097,-283.645672828165
-183.115612178673,-284.088777945869
-182.911710660995,-284.531391228753
-182.706739293681,-284.973510087972
-182.500699275609,-285.415131937578
-182.293591811904,-285.856254194525
-182.085418113938,-286.296874278692
-181.876179399317,-286.736989612895
-181.665876891878,-287.1765976229
-181.454511821678,-287.615695737444
-181.242085424992,-288.054281388243
-181.028598944299,-288.492352010013
-180.814053628282,-288.929905040481
-180.598450731814,-289.3669379204
-180.381791515955,-289.803448093569
-180.164077247946,-290.239433006842
-179.945309201194,-290.674890110144
-179.725488655273,-291.109816856491
-179.504616895913,-291.544210701997
-179.282695214991,-291.978069105895
-179.059724910525,-292.41138953055
-178.835707286669,-292.844169441472
-178.6106436537,-293.276406307335
-178.384535328013,-293.708097599987
-178.157383632116,-294.139240794468
-177.929189894618,-294.569833369024
-177.699955450222,-294.999872805121
-177.469681639719,-295.429356587461
-177.23836980998,-295.858282203995
-177.006021313946,-296.28664714594
-176.772637510624,-296.714448907791
-176.538219765072,-297.141684987338
-176.3027694484,-297.56835288568
-176.066287937754,-297.994450107237
-175.828776616315,-298.419974159771
-175.590236873285,-298.844922554392
-175.350670103881,-299.26929280558
-175.110077709327,-299.693082431196
-174.868461096849,-300.116288952496
-174.62582167966,-300.538909894148
-174.382160876957,-300.960942784243
-174.13748011391,-301.382385154314
-173.891780821656,-301.803234539347
-173.645064437289,-302.223488477795
-173.397332403851,-302.643144511595
-173.148586170327,-303.062200186183
-172.898827191631,-303.480653050502
-172.648056928603,-303.898500657025
-172.396276847996,-304.315740561763
-172.143488422471,-304.732370324283
-171.889693130586,-305.148387507718
-171.634892456788,-305.563789678786
-171.379087891405,-305.978574407803
-171.122280930636,-306.392739268694
-170.864473076545,-306.806281839012
-170.605665837048,-307.219199699949
-170.345860725907,-307.631490436349
-170.085059262721,-308.043151636726
-169.823262972916,-308.454180893277
-169.560473387738,-308.864575801893
-169.296692044241,-309.274333962177
-169.031920485281,-309.683452977456
-168.766160259505,-310.091930454793
-168.499412921344,-310.499764005007
-168.231680031002,-310.906951242682
-167.962963154446,-311.313489786181
-167.6932638634,-311.719377257663
-167.422583735335,-312.124611283093
-167.150924353456,-312.529189492261
-166.878287306698,-312.933109518791
-166.604674189714,-313.336369000155
-166.330086602865,-313.738965577693
-166.054526152212,-314.140896896617
-165.777994449508,-314.542160606035
-165.500493112185,-314.942754358957
-165.222023763346,-315.342675812313
-164.942588031758,-315.741922626962
-164.662187551838,-316.140492467714
-164.380823963648,-316.538383003336
-164.098498912881,-316.935591906567
-163.815214050856,-317.332116854134
-163.530971034504,-317.727955526767
-163.24577152636,-318.123105609205
-162.959617194556,-318.517564790219
-162.672509712807,-318.911330762618
-162.384450760402,-319.304401223268
-162.095442022197,-319.696773873102
-161.805485188603,-320.088446417134
-161.514581955575,-320.479416564473
-161.222734024605,-320.869682028337
-160.929943102711,-321.259240526066
-160.636210902424,-321.648089779133
-160.341539141783,-322.036227513162
-160.045929544321,-322.423651457936
-159.749383839057,-322.810359347416
-159.451903760486,-323.196348919749
-159.153491048567,-323.581617917284
-158.854147448715,-323.966164086584
-158.553874711788,-324.349985178442
-158.25267459408,-324.733078947889
-157.950548857309,-325.115443154212
-157.647499268607,-325.497075560965
-157.34352760051,-325.877973935981
-157.038635630946,-326.258136051389
-156.732825143226,-326.637559683622
-156.426097926035,-327.016242613434
-156.118455773418,-327.394182625909
-155.809900484773,-327.771377510478
-155.500433864838,-328.147825060932
-155.190057723682,-328.523523075429
-154.878773876692,-328.898469356515
-154.566584144568,-329.27266171113
-154.253490353304,-329.646097950625
-153.939494334185,-330.018775890774
-153.624597923772,-330.390693351786
-153.308802963892,-330.761848158316
-152.992111301628,-331.132238139483
-152.674524789309,-331.501861128878
-152.356045284495,-331.870714964577
-152.036674649973,-332.238797489157
-151.716414753739,-332.606106549704
-151.395267468991,-332.972639997831
-151.073234674118,-333.338395689684
-150.750318252689,-333.703371485961
-150.42652009344,-334.06756525192
-150.101842090265,-334.430974857393
-149.776286142204,-334.793598176801
-149.44985415343,-335.15543308916
-149.122548033245,-335.5164774781
-148.794369696059,-335.876729231876
-148.465321061386,-336.236186243375
-148.135404053829,-336.594846410136
-147.804620603072,-336.952707634358
-147.472972643865,-337.309767822912
-147.140462116015,-337.666024887354
-146.807090964374,-338.02147674394
-146.47286113883,-338.376121313633
-146.137774594289,-338.729956522118
-145.801833290672,-339.082980299817
-145.465039192897,-339.435190581893
-145.127394270872,-339.786585308272
-144.78890049948,-340.137162423648
-144.449559858568,-340.486919877496
-144.10937433294,-340.835855624087
-143.768345912337,-341.183967622498
-143.426476591434,-341.531253836623
-143.083768369823,-341.877712235188
-142.740223252001,-342.223340791759
-142.395843247363,-342.568137484756
-142.050630370186,-342.912100297466
-141.704586639617,-343.255227218051
-141.357714079664,-343.597516239564
-141.010014719184,-343.938965359959
-140.661490591869,-344.279572582101
-140.312143736233,-344.61933591378
-139.961976195605,-344.958253367722
-139.610990018114,-345.296322961602
-139.259187256674,-345.633542718052
-138.906569968979,-345.969910664674
-138.553140217486,-346.305424834056
-138.198900069403,-346.640083263776
-137.843851596679,-346.973883996418
-137.487996875991,-347.306825079585
-137.131337988731,-347.638904565905
-136.773877020995,-347.970120513048
-136.41561606357,-348.300470983732
-136.056557211923,-348.62995404574
-135.696702566187,-348.958567771927
-135.33605423115,-349.286310240233
-134.974614316243,-349.613179533695
-134.612384935524,-349.939173740454
-134.249368207674,-350.264290953774
-133.885566255973,-350.588529272045
-133.520981208298,-350.911886798798
-133.155615197105,-351.234361642718
-132.789470359418,-351.555951917651
-132.422548836815,-351.876655742617
-132.05485277542,-352.19647124182
-131.686384325884,-352.515396544662
-131.317145643378,-352.833429785751
-130.947138887576,-353.150569104911
-130.576366222646,-353.466812647196
-130.204829817235,-353.782158562899
-129.832531844459,-354.096605007565
-129.459474481885,-354.410150141997
-129.085659911525,-354.722792132271
-128.711090319818,-355.034529149747
-128.335767897619,-355.345359371075
-127.959694840187,-355.655280978212
-127.582873347172,-355.964292158428
-127.205305622601,-356.272391104317
-126.826993874865,-356.579576013812
-126.447940316707,-356.885845090188
-126.06814716521,-357.19119654208
-125.687616641783,-357.495628583489
-125.306350972145,-357.799139433793
-124.924352386319,-358.101727317758
-124.541623118611,-358.403390465551
-124.158165407603,-358.704127112745
-123.773981496138,-359.003935500332
-123.389073631305,-359.302813874735
-123.003444064428,-359.600760487816
-122.617095051052,-359.897773596887
-122.230028850931,-360.193851464719
-121.842247728013,-360.488992359555
-121.453753950428,-360.783194555118
-121.064549790473,-361.07645633062
-120.674637524603,-361.368775970774
-120.28401943341,-361.660151765804
-119.89269780162,-361.950582011456
-119.50067491807,-362.240065009004
-119.107953075699,-362.528599065263
-118.714534571536,-362.8161824926
-118.320421706684,-363.102813608939
-117.925616786306,-363.388490737779
-117.530122119615,-363.673212208193
-117.133940019857,-363.956976354849
-116.737072804298,-364.239781518011
-116.339522794213,-364.521626043553
-115.941292314871,-364.802508282968
-115.542383695518,-365.082426593377
-115.142799269369,-365.36137933754
-114.742541373592,-365.639364883863
-114.341612349293,-365.91638160641
-113.940014541504,-366.192427884913
-113.537750299167,-366.467502104777
-113.134821975126,-366.741602657095
-112.731231926104,-367.014727938655
-112.326982512699,-367.286876351948
-111.922076099362,-367.558046305179
-111.516515054391,-367.828236212277
-111.110301749908,-368.097444492903
-110.703438561853,-368.365669572458
-110.295927869967,-368.632909882095
-109.887772057779,-368.899163858729
-109.478973512588,-369.164429945039
-109.069534625456,-369.428706589487
-108.659457791189,-369.691992246319
-108.248745408324,-369.95428537558
-107.837399879115,-370.215584443117
-107.42542360952,-370.475887920595
-107.012819009186,-370.735194285499
-106.599588491436,-370.993502021148
-106.185734473252,-371.250809616702
-105.771259375265,-371.507115567169
-105.356165621737,-371.762418373418
-104.94045564055,-372.016716542183
-104.524131863188,-372.270008586076
-104.107196724728,-372.522293023594
-103.689652663821,-372.773568379125
-103.271502122679,-373.023833182962
-102.852747547064,-373.273085971307
-102.433391386269,-373.521325286282
-102.013436093105,-373.768549675936
-101.592884123888,-374.014757694255
-101.171737938426,-374.25994790117
-100.75,-374.504118862564
-100.327672775353,-374.747269150284
-99.9047587346741,-374.989397342143
-99.4812603515862,-375.230502021937
-99.0571801031285,-375.470581779443
-98.6325204697447,-375.709635210439
-98.2072839352664,-375.9476609167
-97.7814729868998,-376.184657506016
-97.3550901152111,-376.420623592196
-96.9281378141115,-376.655557795074
-96.5006185808425,-376.889458740522
-96.0725349159622,-377.122325060454
-95.6438893233295,-377.354155392837
-95.2146843100902,-377.584948381697
-94.7849223866623,-377.814702677125
-94.3546060667209,-378.043416935291
-93.923737867184,-378.271089818446
-93.4923203081974,-378.497719994933
-93.0603559131201,-378.723306139192
-92.6278472085096,-378.947846931772
-92.1947967241071,-379.171341059335
-91.7612069928226,-379.393787214665
-91.32708055072,-379.615184096675
-90.8924199370028,-379.835530410416
-90.4572276939985,-380.054824867083
-90.0215063671444,-380.273066184026
-89.5852585049721,-380.490253084751
-89.1484866590931,-380.706384298933
-88.7111933841836,-380.921458562421
-88.2733812379698,-381.135474617249
-87.8350527812125,-381.348431211636
-87.3962105776926,-381.560327100002
-86.9568571941959,-381.771161042967
-86.5169952004979,-381.980931807366
-86.0766271693492,-382.189638166249
-85.6357556764601,-382.397278898896
-85.1943833004855,-382.603852790816
-84.7525126230103,-382.809358633759
-84.3101462285338,-383.013795225724
-83.8672867044545,-383.217161370961
-83.4239366410556,-383.419455879983
-82.9800986314893,-383.620677569571
-82.5357752717616,-383.820825262779
-82.0909691607177,-384.019897788946
-81.6456829000262,-384.217893983696
-81.199919094164,-384.414812688952
-80.7536803504012,-384.610652752936
-80.3069692787861,-384.805413030182
-79.8597884921292,-384.999092381537
-79.4121406059887,-385.191689674172
-78.9640282386547,-385.383203781586
-78.5154540111341,-385.573633583614
-78.0664205471352,-385.762977966434
-77.6169304730522,-385.951235822571
-77.1669864179505,-386.138406050906
-76.7165910135503,-386.324487556681
-76.265746894212,-386.509479251506
-75.8144566969205,-386.693380053367
-75.3627230612697,-386.876188886627
-74.9105486294475,-387.05790468204
-74.4579360462196,-387.23852637675
-74.0048879589146,-387.418052914303
-73.5514070174085,-387.596483244648
-73.0974958741088,-387.773816324147
-72.6431571839395,-387.950051115581
-72.1883936043253,-388.125186588152
-71.7332077951758,-388.299221717494
-71.2776024188705,-388.472155485678
-70.8215801402428,-388.643986881213
-70.3651436265647,-388.814714899059
-69.9082955475309,-388.984338540629
-69.4510385752435,-389.152856813795
-68.9933753841961,-389.320268732895
-68.5353086512582,-389.486573318736
-68.0768410556599,-389.651769598605
-67.6179752789755,-389.815856606269
-67.1587140051089,-389.978833381985
-66.6990599202764,-390.140698972501
-66.2390157129928,-390.301452431068
-65.7785840740539,-390.461092817438
-65.317767696522,-390.619619197876
-64.8565692757099,-390.777030645162
-64.3949915091646,-390.933326238597
-63.933037096652,-391.08850506401
-63.470708740141,-391.24256621376
-63.0080091437878,-391.395508786743
-62.5449410139199,-391.547331888401
-62.0815070590204,-391.69803463072
-61.617709989712,-391.847616132241
-61.1535525187414,-391.996075518062
-60.6890373609631,-392.143411919846
-60.2241672333238,-392.289624475822
-59.7589448548467,-392.434712330794
-59.2933729466147,-392.578674636144
-58.8274542317557,-392.721510549836
-58.3611914354257,-392.863219236426
-57.8945872847935,-393.003799867058
-57.4276445090241,-393.143251619478
-56.9603658392634,-393.281573678034
-56.492754008622,-393.41876523368
-56.024811752159,-393.554825483983
-55.5565418068661,-393.689753633128
-55.0879469116519,-393.823548891921
-54.6190298073254,-393.956210477794
-54.1497932365803,-394.087737614811
-53.6802399439789,-394.218129533669
-53.2103726759357,-394.347385471706
-52.7401941807022,-394.475504672907
-52.2697072083498,-394.602486387901
-51.7989145107544,-394.728329873975
-51.3278188415798,-394.853034395069
-50.8564229562624,-394.976599221788
-50.384729611994,-395.099023631402
-49.9127415677067,-395.22030690785
-49.440461584056,-395.340448341749
-48.967892423405,-395.459447230391
-48.4950368498083,-395.577302877751
-48.0218976289956,-395.694014594495
-47.5484775283559,-395.809581697974
-47.0747793169207,-395.924003512237
-46.6008057653484,-396.037279368033
-46.1265596459078,-396.149408602811
-45.652043732462,-396.260390560728
-45.1772608004521,-396.37022459265
-44.7022136268809,-396.47891005616
-44.226904990297,-396.586446315557
-43.7513376707778,-396.692832741861
-43.2755144499144,-396.798068712819
-42.7994381107941,-396.902153612906
-42.323111437985,-397.00508683333
-41.8465372175193,-397.106867772036
-41.3697182368771,-397.207495833707
-40.8926572849701,-397.30697042977
-40.4153571521253,-397.405290978398
-39.9378206300687,-397.502456904517
-39.4600505119089,-397.598467639801
-38.9820495921208,-397.693322622686
-38.5038206665293,-397.787021298365
-38.0253665322929,-397.879563118794
-37.5466899878872,-397.970947542698
-37.0677938330889,-398.061174035568
-36.5886808689592,-398.150242069672
-36.109353897827,-398.23815112405
-35.6298157232735,-398.324900684522
-35.1500691501148,-398.410490243692
-34.6701169843863,-398.494919300946
-34.1899620333255,-398.578187362459
-33.7096071053563,-398.660293941196
-33.229055010072,-398.741238556918
-32.7483085582195,-398.821020736178
-32.2673705616821,-398.899640012332
-31.7862438334638,-398.977095925535
-31.3049311876721,-399.053388022749
-30.8234354395022,-399.128515857742
-30.3417594052203,-399.20247899109
-29.8599059021468,-399.275276990185
-29.3778777486406,-399.346909429231
-28.8956777640816,-399.41737588925
-28.4133087688551,-399.486675958084
-27.9307735843347,-399.554809230398
-27.4480750328663,-399.621775307681
-26.965215937751,-399.687573798247
-26.4821991232294,-399.752204317243
-25.9990274144641,-399.815666486644
-25.515703637524,-399.877959935262
-25.0322306193671,-399.93908429874
-24.5486111878249,-399.999039219565
-24.0648481715846,-400.057824347059
-23.5809444001738,-400.115439337388
-23.096902703943,-400.171883853564
-22.6127259140494,-400.227157565441
-22.1284168624408,-400.281260149726
-21.643978381838,-400.334191289971
-21.1594133057195,-400.385950676582
-20.6747244683034,-400.436538006821
-20.1899147045326,-400.485952984801
-19.7049868500565,-400.534195321494
-19.2199437412159,-400.581264734732
-18.7347882150253,-400.627160949205
-18.2495231091567,-400.671883696467
-17.7641512619232,-400.715432714935
-17.2786755122623,-400.75780774989
-16.793098699719,-400.799008553482
-16.3074236644296,-400.839034884728
-15.8216532471048,-400.877886509512
-15.3357902890132,-400.915563200593
-14.8498376319647,-400.952064737599
-14.3637981182939,-400.987390907034
-13.8776745908432,-401.021541502274
-13.3914698929468,-401.054516323574
-12.9051868684133,-401.086315178063
-12.4188283615095,-401.11693787975
-11.9323972169438,-401.146384249524
-11.4458962798494,-401.174654115152
-10.9593283957678,-401.201747311284
-10.472696410632,-401.227663679452
-9.98600317074974,-401.252403068072
-9.49925152278739,-401.275965332443
-9.0124443137528,-401.298350334749
-8.52558439097874,-401.319557944061
-8.03867460210632,-401.339588036336
-7.55171779506832,-401.358440494417
-7.06471681807263,-401.376115208037
-6.5776745195853,-401.392612073816
-6.09059374831429,-401.407930995264
-5.60347735319242,-401.422071882781
-5.11632818336093,-401.435034653657
-4.62914908815271,-401.446819232073
-4.14194291707577,-401.457425549101
-3.65471251979651,-401.466853542705
-3.1674607461229,-401.475103157739
-2.68019044598801,-401.482174345954
-2.19290446943323,-401.488067065988
-1.70560566659177,-401.492781283375
-1.21829688767167,-401.496316970543
-0.730980982939516,-401.49867410681
-0.243660802703431,-401.499852678391
0.24366080270341,-401.499852678391
0.73098098293954,-401.49867410681
1.21829688767169,-401.496316970543
1.70560566659179,-401.492781283375
2.19290446943326,-401.488067065988
2.68019044598799,-401.482174345954
3.16746074612288,-401.475103157739
3.65471251979658,-401.466853542705
4.14194291707584,-401.457425549101
4.62914908815273,-401.446819232073
5.11632818336091,-401.435034653657
5.60347735319245,-401.422071882781
6.09059374831432,-401.407930995264
6.57767451958533,-401.392612073816
7.06471681807265,-401.376115208037
7.55171779506835,-401.358440494417
8.0386746021063,-401.339588036336
8.52558439097872,-401.319557944061
9.01244431375287,-401.298350334749
9.49925152278746,-401.275965332443
9.98600317074976,-401.252403068072
10.4726964106319,-401.227663679452
10.9593283957678,-401.201747311284
11.4458962798494,-401.174654115152
11.9323972169438,-401.146384249524
12.4188283615095,-401.11693787975
12.9051868684133,-401.086315178063
13.3914698929468,-401.054516323574
13.8776745908433,-401.021541502274
14.363798118294,-400.987390907034
14.8498376319648,-400.952064737599
15.3357902890132,-400.915563200593
15.8216532471048,-400.877886509512
16.3074236644297,-400.839034884728
16.7930986997191,-400.799008553482
17.2786755122623,-400.75780774989
17.7641512619233,-400.715432714935
18.2495231091567,-400.671883696467
18.7347882150253,-400.627160949205
19.2199437412159,-400.581264734732
19.7049868500566,-400.534195321494
20.1899147045326,-400.485952984801
20.6747244683034,-400.436538006821
21.1594133057194,-400.385950676582
21.6439783818381,-400.334191289971
22.1284168624408,-400.281260149726
22.6127259140495,-400.227157565441
23.096902703943,-400.171883853564
23.5809444001738,-400.115439337388
24.0648481715847,-400.057824347059
24.5486111878249,-399.999039219565
25.0322306193672,-399.93908429874
25.515703637524,-399.877959935262
25.9990274144641,-399.815666486644
26.4821991232294,-399.752204317243
26.9652159377511,-399.687573798247
27.4480750328663,-399.621775307681
27.9307735843347,-399.554809230398
28.4133087688551,-399.486675958084
28.8956777640816,-399.41737588925
29.3778777486406,-399.346909429231
29.8599059021469,-399.275276990185
30.3417594052203,-399.20247899109
30.8234354395022,-399.128515857742
31.3049311876721,-399.053388022749
31.7862438334638,-398.977095925535
32.2673705616822,-398.899640012332
32.7483085582195,-398.821020736178
33.2290550100721,-398.741238556918
33.7096071053563,-398.660293941196
34.1899620333255,-398.578187362459
34.6701169843863,-398.494919300946
35.1500691501149,-398.410490243692
35.6298157232736,-398.324900684522
36.109353897827,-398.23815112405
36.5886808689591,-398.150242069672
37.067793833089,-398.061174035568
37.5466899878873,-397.970947542698
38.0253665322929,-397.879563118794
38.5038206665294,-397.787021298365
38.9820495921209,-397.693322622686
39.4600505119089,-397.598467639801
39.9378206300687,-397.502456904517
40.4153571521253,-397.405290978398
40.8926572849701,-397.30697042977
41.3697182368771,-397.207495833707
41.8465372175193,-397.106867772036
42.3231114379851,-397.00508683333
42.7994381107941,-396.902153612906
43.2755144499144,-396.798068712819
43.7513376707779,-396.692832741861
44.226904990297,-396.586446315557
44.702213626881,-396.47891005616
45.1772608004521,-396.37022459265
45.652043732462,-396.260390560728
46.1265596459078,-396.149408602811
46.6008057653484,-396.037279368033
47.0747793169207,-395.924003512237
47.548477528356,-395.809581697974
48.0218976289957,-395.694014594495
48.4950368498083,-395.577302877751
48.967892423405,-395.459447230391
49.440461584056,-395.340448341749
49.9127415677067,-395.22030690785
50.3847296119941,-395.099023631402
50.8564229562624,-394.976599221788
51.3278188415799,-394.853034395069
51.7989145107544,-394.728329873975
52.2697072083498,-394.602486387901
52.7401941807023,-394.475504672907
53.2103726759358,-394.347385471706
53.6802399439789,-394.218129533669
54.1497932365803,-394.087737614811
54.6190298073255,-393.956210477794
55.087946911652,-393.823548891921
55.5565418068662,-393.689753633128
56.024811752159,-393.554825483983
56.492754008622,-393.41876523368
56.9603658392634,-393.281573678034
57.4276445090241,-393.143251619478
57.8945872847935,-393.003799867058
58.3611914354258,-392.863219236426
58.8274542317558,-392.721510549836
59.2933729466148,-392.578674636144
59.7589448548467,-392.434712330794
60.2241672333239,-392.289624475822
60.6890373609631,-392.143411919846
61.1535525187413,-391.996075518062
61.617709989712,-391.847616132241
62.0815070590204,-391.69803463072
62.5449410139199,-391.547331888401
63.0080091437879,-391.395508786743
63.470708740141,-391.242566213759
63.933037096652,-391.08850506401
64.3949915091646,-390.933326238597
64.85656927571,-390.777030645162
65.3177676965221,-390.619619197876
65.7785840740539,-390.461092817438
66.2390157129927,-390.301452431068
66.6990599202765,-390.140698972501
67.1587140051088,-389.978833381985
67.6179752789755,-389.815856606269
68.0768410556599,-389.651769598605
68.5353086512583,-389.486573318736
68.9933753841961,-389.320268732895
69.4510385752435,-389.152856813795
69.908295547531,-388.984338540629
70.3651436265648,-388.814714899059
70.8215801402428,-388.643986881213
71.2776024188705,-388.472155485678
71.7332077951758,-388.299221717494
72.1883936043253,-388.125186588152
72.6431571839396,-387.950051115581
73.0974958741089,-387.773816324147
73.5514070174085,-387.596483244648
74.0048879589146,-387.418052914303
74.4579360462196,-387.23852637675
74.9105486294476,-387.05790468204
75.3627230612698,-386.876188886627
75.8144566969205,-386.693380053367
76.265746894212,-386.509479251506
76.7165910135503,-386.324487556681
77.1669864179505,-386.138406050906
77.6169304730523,-385.951235822571
78.0664205471352,-385.762977966434
78.5154540111341,-385.573633583614
78.9640282386547,-385.383203781586
79.4121406059887,-385.191689674172
79.8597884921293,-384.999092381537
80.3069692787861,-384.805413030182
80.7536803504013,-384.610652752936
81.199919094164,-384.414812688952
81.6456829000262,-384.217893983696
82.0909691607177,-384.019897788946
82.5357752717616,-383.820825262779
82.9800986314893,-383.620677569571
83.4239366410556,-383.419455879983
83.8672867044546,-383.217161370961
84.3101462285338,-383.013795225724
84.7525126230104,-382.809358633759
85.1943833004856,-382.603852790816
85.63575567646,-382.397278898896
86.0766271693493,-382.189638166249
86.5169952004979,-381.980931807366
86.9568571941959,-381.771161042967
87.3962105776926,-381.560327100002
87.8350527812125,-381.348431211636
88.2733812379698,-381.135474617249
88.7111933841836,-380.921458562421
89.1484866590931,-380.706384298933
89.5852585049721,-380.490253084751
90.0215063671444,-380.273066184026
90.4572276939986,-380.054824867083
90.8924199370029,-379.835530410416
91.3270805507201,-379.615184096675
91.7612069928226,-379.393787214665
92.1947967241071,-379.171341059335
92.6278472085097,-378.947846931772
93.0603559131201,-378.723306139192
93.4923203081974,-378.497719994933
93.923737867184,-378.271089818446
94.3546060667209,-378.043416935291
94.7849223866623,-377.814702677125
95.2146843100902,-377.584948381697
95.6438893233296,-377.354155392837
96.0725349159623,-377.122325060454
96.5006185808426,-376.889458740522
96.9281378141115,-376.655557795074
97.3550901152112,-376.420623592196
97.7814729868999,-376.184657506016
98.2072839352663,-375.9476609167
98.6325204697447,-375.709635210439
99.0571801031286,-375.470581779443
99.4812603515861,-375.230502021937
99.9047587346741,-374.989397342143
